time_s,time_end_s,rank,contributor,key,value,unit,fraction,cumulative_fraction,flags
86400,,1,Xe-135,541350,1.155337969051429e+18,Bq,0.11475829381541224,0.11475829381541224,0
86400,,2,I-133,531330,8.339394914681382e+17,Bq,0.08283417991079282,0.19759247372620506,0
86400,,3,Nb-97,410970,8.027147021007942e+17,Bq,0.07973266014036233,0.2773251338665674,0
86400,,4,Zr-97,400970,7.444359008118264e+17,Bq,0.07394389877296743,0.3512690326395348,0
86400,,5,Nb-97m,410971,7.08248499924658e+17,Bq,0.07034944892827362,0.4216184815678084,0
86400,,6,Y-93,390930,6.882045344041212e+17,Bq,0.06835850658408639,0.4899769881518948,0
86400,,7,Ce-143,581430,6.104768306392727e+17,Bq,0.06063790974992596,0.5506148979018207,0
86400,,8,Sr-91,380910,6.053398417517778e+17,Bq,0.060127658987059004,0.6107425568888797,0
